Obj_name,right_ascension,declination,max_prob
Obj_2340,61.3755158049061,-47.9935387135872,0.63
Obj_2130,60.7695232729313,-47.0017533688724,0.63
Obj_1965,51.1320393392831,-27.2896801951073,0.62
Obj_1229,58.4709010781874,-48.6503751702938,0.62
Obj_2055,62.6991693648097,-48.7357743140338,0.62
Obj_1798,59.9049084400841,-50.4039541146315,0.62
Obj_2927,65.2601031980939,-48.566805438626,0.62
Obj_2262,57.2986350363778,-49.5930105629387,0.62
Obj_2233,63.7941952885803,-49.5080184703089,0.62
Obj_2474,64.6236890961072,-45.5250063486494,0.62
Obj_2592,64.1580750327721,-46.5235014402767,0.62
Obj_2489,62.544815708428,-49.3997396513647,0.62
Obj_181,65.2990797837255,-47.471683095665,0.62
Obj_2087,64.4734563245518,-46.234333465508,0.61
Obj_2018,63.1490550784748,-47.2629005006055,0.61
Obj_629,58.05296844447,-49.9510692852521,0.61
Obj_151,263.900992830743,66.4978432853214,0.61
Obj_832,269.338699204925,64.4697476705341,0.61
Obj_2618,64.8202302014346,-49.2831353693688,0.61
Obj_2210,59.3569460794135,-48.9803451899919,0.61
Obj_3003,56.6308794507324,-50.5746215940834,0.61
Obj_1268,54.709964252145,-28.810174328607,0.61
Obj_1431,54.8301250078233,-28.9744722841512,0.61
Obj_1558,57.2060363180342,-49.7755532951379,0.61
Obj_1969,59.9939227061361,-48.6929407171427,0.61
Obj_1121,52.7163279680354,-26.1629396482778,0.61
Obj_3068,52.1146924952512,-27.6956663725069,0.61
Obj_2190,56.9237208797118,-49.3026124442352,0.61
Obj_2465,65.2394605657925,-47.3278743856928,0.6
Obj_2196,262.478587544316,65.724515658642,0.6
Obj_810,58.0433637775676,-51.0422606915585,0.6
Obj_1956,52.0701637944366,-27.5650730912053,0.6
Obj_1321,51.498437708087,-29.1175809660682,0.6
Obj_565,57.1956094227316,-49.5483876693397,0.6
Obj_1896,266.836839772498,67.5898610675143,0.6
Obj_1863,60.4066076237112,-48.3166716703856,0.6
Obj_1032,86.056200178639,-8.06860307782187,0.6
Obj_1082,62.415587923564,-46.4986341792529,0.6
Obj_2005,56.2632829551082,-49.818752943761,0.6
Obj_1189,65.8425089384335,-46.8354978506574,0.59
Obj_1180,57.6520372524575,-47.3846664316664,0.59
Obj_2443,265.254951155022,65.6926708675514,0.59
Obj_2152,62.3457322736571,-46.6023338527213,0.59
Obj_1076,51.8438811354046,-27.0846931271413,0.59
Obj_1975,51.0159158569755,-27.9705935657733,0.58
Obj_3115,54.0286617682634,-28.5164953736526,0.58
Obj_2887,61.5489341787977,-50.4707972363759,0.58
Obj_1630,61.9153558257907,-47.5594529758839,0.58
Obj_1463,59.1891029952766,-48.3244999841494,0.58
Obj_567,64.6528722814483,-48.92887786481,0.58
Obj_1450,274.576831734933,65.6153134049722,0.58
Obj_892,65.0632863261052,-48.4489916788873,0.58
Obj_3222,275.140530482561,67.0770858178806,0.58
Obj_155,273.466591614489,66.1521311077735,0.58
Obj_2747,273.846771384676,66.0456943159296,0.58
Obj_2185,58.9849147080858,-50.3697774343417,0.58
Obj_1099,267.038019196493,63.2170423643368,0.58
Obj_369,51.4417796217855,-27.1294231981466,0.58
Obj_87,62.3243408453479,-46.1966505728289,0.57
Obj_2107,61.9166338077124,-48.0264557722681,0.57
Obj_290,268.922059477106,67.3919192063613,0.57
Obj_2446,60.6236901990314,-48.9921035949252,0.57
Obj_264,52.7086032573623,-30.1026269794644,0.57
Obj_804,52.7448358747565,-29.9520290765327,0.57
Obj_3211,52.5005707261821,-28.6928431551943,0.57
Obj_2524,63.1600653509995,-48.3789365143167,0.57
Obj_3120,65.7968950100167,-46.7388628478587,0.57
Obj_1777,268.118740583901,65.384860447234,0.57
Obj_3183,266.619521015179,64.9409895983333,0.57
Obj_1544,53.2906263802663,-29.5300813799865,0.57
Obj_2049,271.143153209254,66.7157407534058,0.57
Obj_2671,54.3366398496559,-28.4174165256598,0.56
Obj_1715,267.231166370869,65.3877165973825,0.56
Obj_1361,59.4361840916145,-49.5222035435171,0.56
Obj_276,264.640777592332,64.5497899283712,0.56
Obj_918,52.7895050352872,-29.3230150066756,0.56
Obj_1021,53.7384201946279,-29.2573113013654,0.56
Obj_5,269.305017454809,65.1582492416554,0.56
Obj_3136,53.4287723380402,-27.0388859895979,0.56
Obj_580,52.1835914514818,-28.4370027920903,0.56
Obj_2333,51.5954882743108,-26.8943957755971,0.56
Obj_2767,52.6074096329541,-27.9490095385447,0.56
Obj_124,52.482491081288,-26.5145196262305,0.55
Obj_2146,66.0184964801911,-47.0010178803143,0.55
Obj_611,265.759939909778,66.0020104800771,0.55
Obj_2329,57.1918606340858,-49.978251883556,0.55
Obj_2801,51.4471437613545,-29.3431641839319,0.55
Obj_1937,264.577107657934,65.9429874719714,0.55
Obj_1754,61.0521088038594,-46.4366811990582,0.55
Obj_1957,267.23707929819,66.7182409197431,0.55
Obj_2010,64.3309414101081,-46.8494815332026,0.55
Obj_1908,53.7867302955798,-27.2455529604184,0.54
Obj_234,265.293064575465,67.0785177384772,0.54
Obj_781,66.3814643710851,-46.6205692858279,0.54
Obj_1151,54.2712777102263,-29.6003416772094,0.54
Obj_309,51.6489462007776,-28.4176386097597,0.54
Obj_2442,62.7068474483686,-46.4774386095307,0.53
Obj_2161,66.7210233721005,-46.8321626869006,0.53
Obj_154,272.724614804611,66.1915853508982,0.53
Obj_1645,269.136204907717,66.5479010420287,0.53
Obj_1675,61.870919937724,-48.2133526732687,0.53
Obj_2986,275.961795162432,66.8488374408924,0.53
Obj_64,51.4348893436233,-28.1213358808005,0.53
Obj_171,57.0843088486415,-50.309632042811,0.53
Obj_774,53.1007847470595,-28.0382314485518,0.53
Obj_2635,266.815247385474,65.1737842167001,0.53
