Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_1642,8056,EGIPS J020636.7+013056,31.6533142,1.5157578,J020636.80+013056.7,0.52
Obj_2976,1295467,EGIPS J042407.0+060912,66.0292948,6.1535396,J042407.03+060912.7,0.52
Obj_4172,5072271,EGIPS J072322.1+133057,110.8421474,13.5160998,J072322.12+133058.0,0.52
Obj_9596,3808878,EGIPS J132943.4+141717,202.4312273,14.2881976,J132943.49+141717.5,0.52
Obj_713,90509,EGIPS J005315.4-084416,13.314232,-8.7378482,J005315.42-084416.3,0.52
Obj_12120,4499303,EGIPS J162437.1+123309,246.1548413,12.55277,J162437.16+123310.0,0.52
Obj_14564,964404,EGIPS J212250.9-113311,320.7121337,-11.5531444,J212250.91-113311.3,0.52
Obj_1348,2102682,EGIPS J014118.2+373105,25.3258819,37.5182501,J014118.21+373105.7,0.52
Obj_1319,6045,EGIPS J013803.5+322938,24.5146818,32.4940623,J013803.52+322938.6,0.51
Obj_15205,3961580,EGIPS J222312.5+243820,335.8024903,24.6389831,J222312.60+243820.3,0.51
Obj_13881,204837,EGIPS J194503.0+024116,296.2625891,2.6879594,J194503.02+024116.7,0.51
Obj_8702,5952641,EGIPS J123452.9+351910,188.7206022,35.3196764,J123452.94+351910.8,0.51
Obj_9215,91250,EGIPS J130507.1+115452,196.2796789,11.9146287,J130507.12+115452.7,0.51
Obj_10898,3098143,EGIPS J145752.0-212158,224.4667693,-21.3661273,J145752.02-212158.1,0.51
Obj_4931,1897704,EGIPS J082542.8+301705,126.4285317,30.2848974,J082542.85+301705.6,0.51
Obj_13796,2321182,EGIPS J193215.5+483554,293.0648645,48.5985936,J193215.57+483554.9,0.51
Obj_3149,870941,EGIPS J044740.0-181335,71.9169197,-18.226431,J044740.06-181335.2,0.51
Obj_829,1035734,EGIPS J010138.8-061131,15.4119044,-6.1920696,J010138.86-061131.5,0.51
Obj_12638,91575,EGIPS J170247.6+444733,255.6987163,44.7925173,J170247.69+444733.1,0.51
Obj_4667,1024506,EGIPS J080640.3-070533,121.6683087,-7.0927589,J080640.39-070533.9,0.51
Obj_12564,2307390,EGIPS J165723.2+475635,254.3470498,47.9431307,J165723.29+475635.3,0.51
Obj_14046,       ,EGIPS J201407.5+124703,303.5315865,12.7842874,J201407.58+124703.4,0.51
Obj_2250,5061993,EGIPS J025443.8+472320,43.6827672,47.3891204,J025443.86+472320.8,0.51
Obj_13970,2413346,EGIPS J195906.5+522227,299.7773274,52.3741727,J195906.56+522227.0,0.51
Obj_12073,91527,EGIPS J162130.2+405402,245.3762027,40.9007156,J162130.29+405402.6,0.51
