Obj_name,right_ascension,declination,max_prob
Obj_2775,270.873721941908,64.7891090183347,0.98
Obj_2501,63.2625684447663,-45.5409671349929,0.98
Obj_2487,60.6142263924012,-49.6265033193755,0.98
Obj_1115,55.4904714637844,-48.477606380868,0.98
Obj_2532,61.6093992074436,-47.2031255478575,0.98
Obj_2726,62.9656449926064,-49.507761086941,0.98
Obj_2727,268.787925000414,65.1696310069466,0.98
Obj_2731,62.8705605286475,-48.7083766897649,0.98
Obj_710,268.143267664936,63.5414675004794,0.98
Obj_2502,53.1454901660294,-27.1485701406428,0.98
Obj_2522,267.276531539991,64.1876630779493,0.98
Obj_1118,272.213431992953,67.1222965170247,0.98
Obj_745,59.225037246667,-46.9005859026462,0.98
Obj_2748,64.4321697794297,-45.7178206200916,0.98
Obj_2541,52.2316806344977,-27.1872935559238,0.98
Obj_1014,266.723988129412,64.4969974157015,0.98
Obj_1036,65.4705386885613,-47.6226600192712,0.98
Obj_972,51.6928269611032,-27.8269608731049,0.98
Obj_986,266.226400539638,68.0544594075589,0.98
Obj_790,61.7803154404361,-46.5591949897398,0.98
Obj_791,58.4036159223405,-50.7908616252789,0.98
Obj_806,275.707319527175,65.4333428360848,0.98
Obj_815,266.236785053324,63.2829292014847,0.98
Obj_2662,268.448303060726,64.1510161935529,0.98
Obj_2678,270.514313067613,68.3234599828752,0.98
Obj_726,52.6552729864116,-26.4790850645871,0.98
Obj_740,274.207136940855,66.2032678420714,0.98
Obj_2531,58.2098123001176,-48.5760045878518,0.98
Obj_2686,64.6552254283726,-45.9555706326746,0.98
Obj_2684,64.1246118273665,-48.3851711135884,0.98
Obj_2680,66.3812782232003,-48.0254860957292,0.98
Obj_2688,263.756411502272,65.2428502450759,0.98
Obj_2597,273.351346398129,67.9784466427414,0.98
Obj_2648,53.7659063844535,-28.249867787777,0.98
Obj_2575,61.7058301883585,-47.2732902278782,0.98
Obj_1006,276.322274183211,66.7326674391287,0.98
Obj_864,60.4577484114068,-46.6120531792169,0.98
Obj_866,54.803045920313,-28.2812743457515,0.98
Obj_760,272.447231269581,68.0703974842232,0.98
Obj_941,54.2303324586389,-28.2255593319405,0.98
Obj_2616,268.675769701705,66.7708791721495,0.98
Obj_2620,60.1722405718348,-48.5661345276629,0.98
Obj_843,54.3697300370092,-26.5709923366386,0.98
Obj_2585,57.5904977706533,-47.3608354880134,0.98
Obj_2626,60.7448175980555,-47.0912064385626,0.98
Obj_2622,266.940183163719,67.649681100536,0.98
Obj_884,271.628540144114,63.7849299954341,0.98
Obj_876,57.4351920579502,-49.3019146404856,0.98
Obj_902,269.842022952903,68.0834093268277,0.98
Obj_3209,61.4066753369135,-49.4757177395618,0.98
Obj_1875,265.505116007482,66.6313187707603,0.98
Obj_1881,60.5777490971802,-46.9187283006806,0.98
Obj_100,63.9725720993058,-48.8286121105033,0.98
Obj_114,51.4905916251328,-28.2154083616805,0.98
Obj_115,54.1493743136054,-27.8467872302062,0.98
Obj_3161,54.1483826047725,-27.6508301922295,0.98
Obj_3179,52.231108166514,-26.5273337168975,0.98
Obj_3186,62.5556268212024,-47.3423685782967,0.98
Obj_8,54.3150656797839,-28.8096340208796,0.98
Obj_4,51.4871936729841,-28.2071886086649,0.98
Obj_12,53.3451494404045,-28.1531479593432,0.97
Obj_3217,265.19120701799,64.332168772955,0.97
Obj_15,268.957157957398,66.702928194803,0.97
Obj_16,269.863558676191,67.4575617135603,0.97
Obj_3225,271.276120152995,64.9351722729632,0.97
Obj_3138,61.7499836604484,-47.8501751384064,0.97
Obj_3141,53.1171603030868,-26.9218582782704,0.97
Obj_3144,57.2959655941444,-48.7982966168201,0.97
Obj_3147,62.0028507438854,-49.5355458312494,0.97
Obj_2011,61.7269172414237,-45.7828484090506,0.97
Obj_1741,266.444411192269,66.6477425976033,0.97
Obj_1782,274.10389598462,64.7342615142847,0.97
Obj_1783,271.664191303261,66.5590682312182,0.97
Obj_1796,52.1671302070924,-28.2851712794467,0.97
Obj_2029,272.182209346613,65.8238889301208,0.97
Obj_2043,60.6665891057815,-50.6504449639322,0.97
Obj_2613,272.332189595205,65.9288839875308,0.97
Obj_2621,60.6882150425922,-46.1543410372746,0.97
Obj_2623,59.5765213745788,-48.056672644876,0.97
Obj_874,56.7366005255312,-48.7189862486903,0.97
Obj_883,52.7667256529168,-26.1274600899899,0.97
Obj_899,64.326430197268,-48.3795612522114,0.97
Obj_905,58.5171463462677,-49.1278568274113,0.97
Obj_906,54.6907699789379,-29.3142639120168,0.97
Obj_915,57.8955889088749,-47.370498862644,0.97
Obj_2631,65.9398050390141,-47.6926570566784,0.97
Obj_2632,51.1488188185535,-28.8833899542452,0.97
Obj_2641,53.8709468016979,-29.3806603384226,0.97
Obj_827,60.3148405225887,-48.2954138326191,0.97
Obj_829,63.6024301858128,-47.0762361663238,0.97
Obj_854,65.4971475325833,-47.4817595842578,0.97
Obj_763,60.1919713284952,-46.7996354513624,0.97
Obj_773,53.6848571552055,-28.5586993741119,0.97
Obj_2610,56.9909924917764,-48.5672816289306,0.97
Obj_3091,267.155065608906,65.6147965327702,0.97
Obj_3102,263.144323959869,66.5806426672812,0.97
Obj_3105,53.2119867288591,-29.5157515032115,0.97
Obj_3108,59.4261952625659,-50.4061660538805,0.97
Obj_3111,60.7727307480911,-46.6294879147984,0.97
Obj_135,53.3362169139776,-26.8153923541219,0.97
Obj_2080,59.1920838740587,-49.8247217736583,0.97
Obj_1693,58.0998765499857,-49.7128702579269,0.97
Obj_1697,63.0501668855112,-49.6421703099793,0.97
Obj_1714,51.5498152801608,-26.4524451488709,0.97
Obj_1727,51.3231737840672,-26.5506021074445,0.97
Obj_1732,58.9283156102149,-47.4107639431143,0.97
Obj_1639,59.6574107964311,-50.9496666578256,0.97
Obj_2669,275.330012145573,66.9494162042576,0.97
Obj_2673,270.497007362615,65.8908923270838,0.97
Obj_2697,272.173792479006,66.9151407348754,0.97
Obj_988,66.261411701391,-47.2558173596213,0.97
Obj_990,53.2787531990474,-26.7280494225134,0.97
Obj_996,269.498382296308,66.2671597307025,0.97
Obj_1008,58.0320926480921,-48.4476197054577,0.97
Obj_2570,56.9981154468185,-49.8681082147442,0.97
Obj_2576,60.9705213752903,-46.6129896375263,0.97
Obj_2605,274.783371080755,66.6860037140349,0.97
Obj_2761,268.859384151261,65.804318605066,0.97
Obj_2763,59.7218624066659,-47.3909370496147,0.97
Obj_2555,52.1146233384135,-30.0355665099546,0.97
Obj_2556,268.754096566202,66.620484435876,0.97
Obj_2560,59.5133792875407,-46.8989201596314,0.97
Obj_1020,63.5751987072651,-45.3349530072883,0.97
Obj_1031,54.8997832499346,-28.9287038527724,0.97
Obj_1044,266.18731773992,65.2427785172128,0.97
Obj_1054,56.2308950051373,-49.6235490331373,0.97
Obj_1064,264.973268908982,65.3659956103423,0.97
Obj_971,63.9360096041228,-46.0636298714129,0.97
Obj_976,62.4716106463825,-48.3295647008695,0.97
Obj_2663,60.5366419644859,-51.1709564099709,0.97
Obj_1104,54.2937749752977,-28.7186349344259,0.97
Obj_2491,52.7882740202661,-28.7150021280621,0.97
Obj_2494,51.0399719104612,-26.8066118574088,0.97
Obj_2497,52.3756484538072,-26.9397270806563,0.97
Obj_2499,265.060121104088,65.9363065390875,0.97
Obj_2504,62.9341195185325,-48.3878484737954,0.97
Obj_2509,66.7696197740127,-47.2811788245183,0.97
Obj_2534,53.9131973538859,-29.8068912208257,0.97
Obj_2536,60.3902248862742,-48.6945851960902,0.97
Obj_2717,58.3271903179241,-50.4122132771844,0.97
Obj_1668,63.1506645302838,-47.7714695785737,0.97
Obj_1677,53.7994150432416,-26.4795543523953,0.97
Obj_1679,60.6940320551596,-47.0858059715155,0.97
Obj_2092,56.2601627888312,-49.4422585266887,0.97
Obj_2098,63.0674737793139,-49.6776235943157,0.97
Obj_247,53.2251603512988,-29.1912632085286,0.97
Obj_175,61.9430898393111,-49.4748292680823,0.97
Obj_664,58.9471119531693,-47.3673104138285,0.97
Obj_678,66.0347869578685,-48.6523202578293,0.97
Obj_2776,271.208305822489,66.3140654700631,0.97
Obj_2790,54.1791228562548,-28.72613109639,0.97
Obj_1152,52.8632999998417,-28.4316698764512,0.97
Obj_1159,273.400090998493,64.7432701677097,0.97
Obj_1185,269.85725760476,67.5264334210709,0.97
Obj_1075,52.1898559027533,-29.0559641291994,0.97
Obj_1080,51.753922638134,-28.9520742232115,0.97
Obj_1088,63.2318501049563,-48.3271550312646,0.97
Obj_1091,55.8102704916929,-48.4697661917848,0.97
Obj_302,53.8801551658337,-29.763658850721,0.97
Obj_315,61.9336058371158,-47.8012456864988,0.97
Obj_319,62.3851074225926,-46.2336648180397,0.97
Obj_3051,53.690346044779,-28.3381025250588,0.97
Obj_2144,264.115978010869,67.4268473009662,0.97
Obj_1595,267.056417689606,64.4821726713345,0.97
Obj_1615,55.8705975493946,-49.2718683718225,0.97
Obj_337,270.118634661,66.8001589070399,0.97
Obj_627,54.1731706004825,-26.6998941169256,0.97
Obj_2834,54.9264088816657,-29.1694182123307,0.97
Obj_1213,61.9448746065482,-47.9077942436869,0.97
Obj_1224,56.2140286178509,-49.2327240515735,0.97
Obj_1227,60.2466926618297,-50.5704850935781,0.97
Obj_2468,56.3810249084646,-49.303794237358,0.97
Obj_2469,63.381210821303,-49.2282588767752,0.97
