Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_13272,201724,EGIPS J180340.5+010945,270.9189923,1.1625567,J180340.56+010945.2,0.91
Obj_3374,878843,EGIPS J051750.3-174220,79.4598083,-17.7058303,J051750.35-174221.0,0.91
Obj_15709,       ,EGIPS J230311.2+394842,345.7966828,39.8118085,J230311.20+394842.5,0.91
Obj_9513,2308092,EGIPS J132432.8+475842,201.1367231,47.9785938,J132432.81+475842.9,0.91
Obj_1637,8019,EGIPS J020612.4+295758,31.551834,29.9662267,J020612.44+295758.4,0.91
Obj_4278,1580436,EGIPS J073542.3+190550,113.9262938,19.0974645,J073542.31+190550.9,0.91
Obj_3187,1067174,EGIPS J045227.0-034543,73.1126183,-3.7621767,J045227.03-034543.8,0.91
Obj_14546,1478042,EGIPS J212034.0+151206,320.1417021,15.2018104,J212034.01+151206.5,0.91
Obj_6808,31929,EGIPS J104248.4-204150,160.7017902,-20.697266,J104248.43-204150.2,0.91
Obj_6839,1929841,EGIPS J104455.7+310335,161.2324817,31.0598978,J104455.80+310335.6,0.91
Obj_11110,1437513,EGIPS J151414.3+134046,228.5599487,13.6795002,J151414.39+134046.2,0.91
Obj_6129,2711212,EGIPS J095746.9+680356,149.4456773,68.0656037,J095746.96+680356.2,0.91
Obj_937,1340538,EGIPS J010825.6+080946,17.106746,8.1630018,J010825.62+080946.8,0.91
Obj_5116,       ,EGIPS J083955.0-143735,129.9794848,-14.6264487,J083955.08-143735.2,0.91
Obj_15353,2052629,EGIPS J223556.1+343940,338.9840289,34.6612748,J223556.17+343940.6,0.91
Obj_10187,1278673,EGIPS J140928.7+050820,212.369879,5.1389237,J140928.77+050820.1,0.91
Obj_13914,2336653,EGIPS J194941.1+491254,297.4216477,49.2151918,J194941.20+491254.7,0.91
Obj_637,4666383,EGIPS J004700.6+495258,11.7525798,49.8828326,J004700.62+495258.2,0.91
Obj_13419,       ,EGIPS J182435.2+675324,276.1467005,67.89025,J182435.21+675324.9,0.91
Obj_7517,34913,EGIPS J112235.3+204214,170.6473172,20.7041519,J112235.36+204214.9,0.91
Obj_6668,2173541,EGIPS J103319.8+405728,158.3326879,40.9577916,J103319.85+405728.0,0.91
Obj_13789,4667435,EGIPS J193039.1+435650,292.6630681,43.9474013,J193039.14+435650.6,0.9
Obj_7464,91108,EGIPS J111957.5+303434,169.9898777,30.5763767,J111957.57+303435.0,0.9
Obj_4114,2190999,EGIPS J071749.8+420118,109.4575696,42.0218401,J071749.82+420118.6,0.9
Obj_13180,1788971,EGIPS J175505.4+264831,268.7726472,26.808667,J175505.44+264831.2,0.9
Obj_11762,84706,EGIPS J160355.8+181740,240.9825953,18.2945624,J160355.82+181740.4,0.9
Obj_14258,1995470,EGIPS J204530.4+322425,311.3770501,32.4071437,J204530.49+322425.7,0.9
Obj_12297,4013435,EGIPS J163633.5+240739,249.1397125,24.1275626,J163633.53+240739.2,0.9
Obj_15276,91741,EGIPS J222915.4+292310,337.3143907,29.3862944,J222915.45+292310.7,0.9
Obj_4068,5072267,EGIPS J071422.2+301338,108.5925613,30.2274633,J071422.21+301338.9,0.9
Obj_10400,1305219,EGIPS J142415.6+064001,216.0652203,6.6670637,J142415.65+064001.4,0.9
Obj_13573,       ,EGIPS J184953.8+340802,282.4743408,34.1339873,J184953.84+340802.4,0.9
Obj_10072,3818348,EGIPS J140241.8+324901,210.6745725,32.8171746,J140241.90+324901.8,0.9
Obj_3271,       ,EGIPS J050333.6+074804,75.8901016,7.8012798,J050333.62+074804.6,0.9
Obj_8586,40947,EGIPS J122801.4+041729,187.005918,4.291489,J122801.42+041729.4,0.9
Obj_14779,91716,EGIPS J214742.2-122112,326.9258461,-12.3536045,J214742.20-122113.0,0.9
Obj_13774,       ,EGIPS J192809.8+441814,292.0411545,44.3040578,J192809.88+441814.6,0.9
Obj_558,90491,EGIPS J004110.1+253508,10.2922012,25.5856416,J004110.13+253508.3,0.9
Obj_16130,1744700,EGIPS J233841.2+253932,354.6717644,25.658953,J233841.22+253932.2,0.9
Obj_3792,92209,EGIPS J064436.2-271301,101.1508846,-27.2171727,J064436.21-271301.8,0.9
Obj_6138,1169472,EGIPS J095835.3+003412,149.647283,0.5700621,J095835.35+003412.2,0.9
Obj_9969,1614293,EGIPS J135549.2+200225,208.9553392,20.04052,J135549.28+200225.9,0.9
Obj_13920,63716,EGIPS J195012.7-280136,297.5531026,-28.0269007,J195012.74-280136.8,0.9
Obj_6670,91027,EGIPS J103331.1+445823,158.3797921,44.97306,J103331.15+445823.0,0.9
Obj_11816,3859591,EGIPS J160648.0+074100,241.7001288,7.6835962,J160648.03+074100.9,0.9
Obj_13632,2192009,EGIPS J190112.9+420440,285.3039029,42.0780201,J190112.94+420440.9,0.9
Obj_5713,26721,EGIPS J092524.8+110425,141.3533602,11.0737938,J092524.81+110425.7,0.9
Obj_12404,1345574,EGIPS J164423.2+082233,251.0967146,8.3761073,J164423.21+082234.0,0.9
Obj_6744,4010707,EGIPS J103902.0+034104,159.758714,3.6846304,J103902.09+034104.7,0.9
Obj_12390,2194881,EGIPS J164336.2+421404,250.9009027,42.2345804,J164336.22+421404.5,0.9
Obj_3804,       ,EGIPS J064627.8+192425,101.6159381,19.4070143,J064627.83+192425.3,0.9
Obj_4058,1580641,EGIPS J071322.2+190614,108.3428468,19.1039323,J071322.28+190614.2,0.9
Obj_3739,90759,EGIPS J063631.2+523806,99.1300092,52.6352217,J063631.20+523806.8,0.9
Obj_9719,48184,EGIPS J133813.5+062756,204.556463,6.465644,J133813.55+062756.3,0.9
Obj_2457,90665,EGIPS J031425.0+020735,48.6041963,2.1264312,J031425.01+020735.2,0.9
Obj_2797,2729486,EGIPS J035304.9+691827,58.2707937,69.3076855,J035304.99+691827.7,0.9
Obj_13492,91635,EGIPS J183510.1+441802,278.7923793,44.300615,J183510.17+441802.2,0.9
Obj_13531,91639,EGIPS J184122.5+383840,280.3439208,38.6444833,J184122.54+383840.1,0.9
Obj_2713,747561,EGIPS J034057.1-275742,55.237973,-27.9617698,J034057.11-275742.4,0.9
Obj_5152,1816487,EGIPS J084208.7+274352,130.5362831,27.7312914,J084208.71+274352.6,0.9
Obj_4630,3445802,EGIPS J080403.5+341957,121.0149825,34.3326684,J080403.60+341957.6,0.9
Obj_9978,49589,EGIPS J135640.6+201017,209.1692068,20.1716004,J135640.61+201017.8,0.9
Obj_685,       ,EGIPS J005032.6+510237,12.6358624,51.0437433,J005032.61+510237.5,0.9
Obj_13716,       ,EGIPS J191704.5+373645,289.269102,37.612643,J191704.58+373645.5,0.9
Obj_7592,35235,EGIPS J112718.8+383951,171.8287413,38.6643171,J112718.90+383951.5,0.9
Obj_15967,71333,EGIPS J232401.4+204112,351.0059894,20.6869143,J232401.44+204112.9,0.9
Obj_6695,3757819,EGIPS J103539.9+361548,158.9165521,36.2635002,J103539.97+361548.6,0.9
Obj_12436,58958,EGIPS J164636.4+692042,251.6519046,69.3452019,J164636.46+692042.7,0.9
Obj_1327,       ,EGIPS J013847.6+294843,24.6985883,29.8122104,J013847.66+294844.0,0.9
Obj_4189,2319228,EGIPS J072447.1+483058,111.1965767,48.5162461,J072447.18+483058.5,0.9
Obj_15212,       ,EGIPS J222328.5+090014,335.8689541,9.0040919,J222328.55+090014.7,0.9
Obj_9386,91270,EGIPS J131551.5+082010,198.9646694,8.3362552,J131551.52+082010.5,0.9
Obj_3973,       ,EGIPS J070542.2+542834,106.4260687,54.4763515,J070542.26+542834.9,0.9
Obj_4511,22185,EGIPS J075524.0+561003,118.8500435,56.1675629,J075524.01+561003.2,0.9
Obj_2348,4666481,EGIPS J030353.8+422105,45.9744651,42.3515305,J030353.87+422105.5,0.9
Obj_8182,1698162,EGIPS J120311.8+240119,180.7992145,24.0221789,J120311.81+240119.8,0.9
Obj_1359,1082327,EGIPS J014222.9-024837,25.5956158,-2.810549,J014222.95-024838.0,0.9
Obj_12910,       ,EGIPS J172837.4+110950,262.1559896,11.16408,J172837.44+110950.7,0.9
Obj_4994,152724,EGIPS J083022.3-113337,127.592951,-11.5604619,J083022.31-113337.7,0.9
Obj_16302,72583,EGIPS J235038.3+142851,357.6596042,14.4808644,J235038.31+142851.1,0.9
Obj_11433,143000,EGIPS J154036.4+282213,235.1519882,28.3704154,J154036.48+282213.5,0.9
Obj_7854,1940513,EGIPS J114256.0+311741,175.733651,31.2947856,J114256.08+311741.2,0.9
Obj_10457,91360,EGIPS J142810.5-004105,217.0439831,-0.68475,J142810.56-004105.1,0.9
Obj_14435,       ,EGIPS J210551.8+144636,316.4661235,14.7767368,J210551.87+144636.3,0.9
Obj_6987,1991069,EGIPS J105346.3+321846,163.4432515,32.3130062,J105346.38+321846.8,0.9
Obj_7594,91118,EGIPS J112726.4+702844,171.8603878,70.4790307,J112726.49+702844.5,0.9
Obj_3471,4666751,EGIPS J053715.4+210037,84.3142324,21.0103507,J053715.42+210037.3,0.9
Obj_12819,5072281,EGIPS J171906.6+250908,259.7776794,25.152462,J171906.64+250908.9,0.9
Obj_12435,58960,EGIPS J164636.0+624922,251.6501852,62.8227816,J164636.04+624922.0,0.9
Obj_7026,3763006,EGIPS J105603.7+190450,164.01577,19.0806685,J105603.78+190450.4,0.9
Obj_6293,1030443,EGIPS J100750.9-063851,151.9624761,-6.6476257,J100750.99-063851.5,0.9
Obj_12721,1364481,EGIPS J170942.6+092341,257.4278313,9.394772,J170942.68+092341.2,0.9
Obj_8867,43021,EGIPS J124542.2-261436,191.4259424,-26.2435667,J124542.23-261436.8,0.9
Obj_14608,3943575,EGIPS J212753.2-125302,321.9716712,-12.8840317,J212753.20-125302.5,0.9
Obj_10484,1056829,EGIPS J142913.8-043221,217.30753,-4.5392714,J142913.81-043221.4,0.9
Obj_1293,1102839,EGIPS J013545.8-020324,23.941189,-2.0569286,J013545.89-020324.9,0.9
Obj_6798,3358290,EGIPS J104202.3+033251,160.5096793,3.5475914,J104202.32+033251.3,0.9
Obj_14245,3929062,EGIPS J204326.0-133403,310.8586642,-13.5676586,J204326.08-133403.6,0.9
Obj_12473,160962,EGIPS J164936.1-040702,252.40063,-4.1172465,J164936.15-040702.1,0.9
Obj_13407,2809647,EGIPS J182256.1+134102,275.7339558,13.6838981,J182256.15+134102.0,0.9
Obj_14497,1157462,EGIPS J211356.7+000652,318.4863775,0.1144851,J211356.73+000652.1,0.9
Obj_2296,11237,EGIPS J025815.6+362959,44.5652744,36.499973,J025815.67+362959.9,0.9
Obj_7393,1051569,EGIPS J111556.2-045553,168.9844668,-4.9314105,J111556.27-045553.1,0.9
Obj_12714,       ,EGIPS J170836.6+043032,257.1526693,4.5089423,J170836.64+043032.2,0.9
Obj_2958,3677695,EGIPS J042205.9+132424,65.5247269,13.4068022,J042205.93+132424.5,0.9
Obj_428,1028413,EGIPS J003328.3-064831,8.3681695,-6.8086878,J003328.36-064831.3,0.9
Obj_6372,1089765,EGIPS J101239.3-023112,153.163892,-2.5200392,J101239.33-023112.1,0.9
Obj_9278,1012906,EGIPS J130900.4-074748,197.2519475,-7.7968718,J130900.47-074748.7,0.9
Obj_14243,1583667,EGIPS J204307.8+191133,310.7827899,19.1925219,J204307.87+191133.1,0.9
Obj_1114,1156250,EGIPS J012155.6+000359,20.4820742,0.0664343,J012155.70+000359.2,0.9
Obj_13895,       ,EGIPS J194713.4+465714,296.8062048,46.9539938,J194713.49+465714.4,0.9
Obj_8404,4319903,EGIPS J121727.8+071938,184.3659629,7.3273427,J121727.83+071938.4,0.9
Obj_4587,90815,EGIPS J080047.0+083820,120.1960442,8.6390638,J080047.05+083820.6,0.9
Obj_5936,92270,EGIPS J094405.0-251210,146.0211763,-25.2029121,J094405.08-251210.5,0.9
Obj_15371,1169353,EGIPS J223710.1+003354,339.2921309,0.5651603,J223710.11+003354.6,0.9
Obj_5169,       ,EGIPS J084318.4-264129,130.8266707,-26.6915159,J084318.40-264129.5,0.9
Obj_12409,1386842,EGIPS J164451.8+105710,251.2162231,10.9530056,J164451.89+105710.8,0.89
Obj_14203,783459,EGIPS J203703.0-250130,309.2626219,-25.0252685,J203703.03-250131.0,0.89
Obj_1789,90605,EGIPS J021754.5-032333,34.4771666,-3.3925263,J021754.52-032333.1,0.89
Obj_11179,2173958,EGIPS J152008.3+405911,230.0347159,40.9865389,J152008.33+405911.5,0.89
Obj_1253,3619836,EGIPS J013149.1+351654,22.954749,35.2818452,J013149.14+351654.6,0.89
Obj_3667,2331076,EGIPS J062056.3+490032,95.234901,49.0090989,J062056.38+490032.8,0.89
Obj_16190,1525288,EGIPS J234210.3+170742,355.542993,17.1285252,J234210.32+170742.7,0.89
Obj_5197,24614,EGIPS J084534.9+725956,131.3957408,72.9991041,J084534.98+725956.8,0.89
Obj_12993,       ,EGIPS J173701.7+133357,264.2571364,13.5658687,J173701.71+133357.1,0.89
Obj_9886,1595414,EGIPS J134943.3+193112,207.4304941,19.5201229,J134943.32+193112.4,0.89
Obj_11752,5072429,EGIPS J160319.1+120321,240.8299024,12.0559222,J160319.18+120321.3,0.89
Obj_15324,167939,EGIPS J223323.5+521431,338.3479474,52.2421316,J223323.51+521431.7,0.89
Obj_8486,2597809,EGIPS J122232.8+600501,185.6367874,60.0836453,J122232.83+600501.1,0.89
Obj_8799,1257832,EGIPS J124143.2+034446,190.4300023,3.7463124,J124143.20+034446.7,0.89
Obj_2770,       ,EGIPS J034818.8+073108,57.0786018,7.5191277,J034818.86+073108.9,0.89
Obj_4301,21439,EGIPS J073735.2+661957,114.3969756,66.3326947,J073735.27+661957.7,0.89
Obj_14164,64897,EGIPS J203155.1-302014,307.979713,-30.3374903,J203155.13-302015.0,0.89
Obj_7178,869554,EGIPS J110453.9-181928,166.2246497,-18.3245144,J110453.92-181928.3,0.89
Obj_13821,4667724,EGIPS J193610.4+384402,294.0433648,38.7339411,J193610.41+384402.2,0.89
Obj_2942,14867,EGIPS J041922.6-264746,64.8441971,-26.7963799,J041922.61-264747.0,0.89
Obj_3213,146752,EGIPS J045659.4-122923,74.2476749,-12.4899799,J045659.44-122923.9,0.89
Obj_8766,       ,EGIPS J123919.0-213038,189.8294967,-21.5107738,J123919.08-213038.8,0.89
Obj_6060,1373174,EGIPS J095243.8+100001,148.1829003,10.000301,J095243.90+100001.1,0.89
Obj_4665,22758,EGIPS J080638.6+670254,121.6610018,67.0484176,J080638.64+670254.3,0.89
Obj_3097,1055439,EGIPS J044043.5-043825,70.1814946,-4.6403297,J044043.56-043825.2,0.89
Obj_6765,91040,EGIPS J104002.9+060114,160.0120949,6.0205985,J104002.90+060114.2,0.89
Obj_15180,68623,EGIPS J222109.0+363527,335.2876328,36.5910252,J222109.03+363527.7,0.89
Obj_5346,2350112,EGIPS J085852.5+494041,134.7189762,49.6782723,J085852.55+494041.8,0.89
Obj_3707,19170,EGIPS J063053.8+593612,97.724512,59.6034963,J063053.88+593612.6,0.89
Obj_16254,       ,EGIPS J234738.6+131050,356.9109228,13.180791,J234738.62+131050.8,0.89
Obj_9679,3482556,EGIPS J133515.7+490940,203.8154543,49.1612853,J133515.71+490940.6,0.89
Obj_10852,912055,EGIPS J145446.0-152231,223.6918189,-15.3754301,J145446.04-152231.5,0.89
Obj_456,       ,EGIPS J003530.2-034927,8.8759087,-3.8241986,J003530.22-034927.1,0.89
Obj_3554,1308018,EGIPS J055312.1+064853,88.3007876,6.8148185,J055312.19+064853.3,0.89
Obj_9693,875221,EGIPS J133607.8-175550,204.0326678,-17.9308285,J133607.84-175551.0,0.89
Obj_13899,204988,EGIPS J194737.1+020655,296.9049089,2.1153503,J194737.18+020655.3,0.89
Obj_9495,46804,EGIPS J132343.3+303348,200.9306354,30.5635942,J132343.35+303348.9,0.89
Obj_6575,91013,EGIPS J102656.2+703334,156.7343033,70.5595155,J102656.23+703334.3,0.89
Obj_8238,38440,EGIPS J120703.1+430356,181.7629861,43.0657478,J120703.12+430356.7,0.89
Obj_15588,1566932,EGIPS J225426.6+184050,343.6109661,18.6806055,J225426.63+184050.2,0.89
Obj_14294,91680,EGIPS J204838.4-171429,312.160177,-17.2415346,J204838.44-171429.5,0.89
Obj_7168,       ,EGIPS J110404.6-140255,166.0195414,-14.048618,J110404.69-140255.0,0.89
Obj_11076,54217,EGIPS J151127.6+122104,227.865255,12.3511493,J151127.66+122104.1,0.89
Obj_12877,91593,EGIPS J172506.7+565242,261.278194,56.8784162,J172506.77+565242.3,0.89
Obj_12795,2179624,EGIPS J171700.6+412036,259.2527086,41.3433862,J171700.65+412036.2,0.89
Obj_4736,81192,EGIPS J082529.1-221451,126.3714332,-22.2475697,J082529.14-221451.3,0.89
Obj_878,       ,EGIPS J010508.5+473725,16.2857047,47.6237163,J010508.57+473725.4,0.89
Obj_11736,4486720,EGIPS J160208.0+120826,240.5336852,12.1405732,J160208.08+120826.1,0.89
Obj_8433,39651,EGIPS J121915.3+255549,184.8138583,25.9303605,J121915.33+255549.3,0.89
Obj_4502,2238810,EGIPS J075501.3+441137,118.7554705,44.193851,J075501.31+441137.9,0.89
Obj_12574,91574,EGIPS J165823.5+731936,254.5983209,73.3269404,J165823.60+731937.0,0.89
Obj_13980,858742,EGIPS J200123.7-191103,300.3489983,-19.1843114,J200123.76-191103.5,0.89
Obj_11493,2687151,EGIPS J154514.8+662551,236.3120376,66.4310644,J154514.89+662551.8,0.89
Obj_12495,3873516,EGIPS J165122.5+153803,252.8441507,15.6343478,J165122.60+153803.7,0.89
Obj_3887,1732689,EGIPS J065725.3+251937,104.3556966,25.3271439,J065725.37+251937.7,0.89
Obj_7547,1872552,EGIPS J112351.5+293747,170.9646422,29.629912,J112351.51+293747.7,0.89
Obj_14349,1724483,EGIPS J205606.7+250403,314.0283037,25.0675923,J205606.79+250403.3,0.89
Obj_7330,1027572,EGIPS J111319.0-065226,168.3292344,-6.8740071,J111319.02-065226.4,0.89
Obj_11969,2148551,EGIPS J161433.4+392204,243.639262,39.3679741,J161433.42+392204.7,0.89
Obj_15457,       ,EGIPS J224301.3+214454,340.7554367,21.7484373,J224301.30+214454.4,0.89
Obj_1616,1007972,EGIPS J020405.8-080730,31.024391,-8.1251918,J020405.85-080730.7,0.89
Obj_6185,797591,EGIPS J100101.7-234420,150.2573721,-23.7390851,J100101.77-234420.7,0.89
Obj_5598,1432660,EGIPS J091857.6+133011,139.7401731,13.503178,J091857.64+133011.4,0.89
Obj_7634,35437,EGIPS J113009.4+383713,172.5395141,38.6202785,J113009.48+383713.0,0.89
Obj_11779,93051,EGIPS J160458.8+082712,241.2452703,8.4534237,J160458.86+082712.3,0.89
Obj_12004,1170137,EGIPS J161719.2+003542,244.3301306,0.5951334,J161719.23+003542.5,0.89
Obj_3687,2466620,EGIPS J062549.5+542013,96.4563997,54.3371232,J062549.54+542013.6,0.89
Obj_8763,2165167,EGIPS J123900.8+402344,189.7534311,40.3956415,J123900.82+402344.3,0.89
Obj_10689,1267504,EGIPS J144326.3+042308,220.8599301,4.3857753,J144326.38+042308.8,0.89
Obj_10844,1549773,EGIPS J145405.8+180509,223.5244774,18.085972,J145405.87+180509.5,0.89
Obj_3686,2437712,EGIPS J062549.4+531912,96.4559926,53.3202166,J062549.44+531912.8,0.89
Obj_3177,       ,EGIPS J045127.9+050131,72.8664715,5.0255369,J045127.95+050131.9,0.89
Obj_15110,1486695,EGIPS J221508.4+153100,333.7850319,15.5167662,J221508.41+153100.4,0.89
Obj_8280,819828,EGIPS J120938.3-220341,182.4097205,-22.0614708,J120938.33-220341.3,0.88
Obj_2306,2076390,EGIPS J025940.7+361108,44.919736,36.1856811,J025940.74+361108.5,0.88
Obj_6345,1760844,EGIPS J101108.3+260315,152.7848227,26.05425,J101108.36+260315.3,0.88
Obj_3251,92107,EGIPS J050136.8-221519,75.4033508,-22.2554589,J050136.80-221519.7,0.88
Obj_2537,12620,EGIPS J032200.9-010313,50.5038949,-1.0537655,J032200.93-010313.6,0.88
Obj_16384,1740814,EGIPS J235612.0+253316,359.0503911,25.5545937,J235612.09+253316.5,0.88
Obj_8048,37415,EGIPS J115514.0-062719,178.808456,-6.4553483,J115514.03-062719.3,0.88
Obj_2465,12090,EGIPS J031513.2-071614,48.8052209,-7.2708227,J031513.25-071615.0,0.88
Obj_9074,44321,EGIPS J125726.8+412823,194.3617512,41.4732834,J125726.82+412823.8,0.88
Obj_5020,81487,EGIPS J083259.8-272658,128.2493049,-27.4496356,J083259.83-272658.7,0.88
Obj_15969,       ,EGIPS J232435.7+094156,351.1491365,9.6989035,J232435.79+094156.1,0.88
Obj_13766,885904,EGIPS J192637.8-171629,291.6575628,-17.2747655,J192637.82-171629.2,0.88
Obj_4927,180866,EGIPS J082525.1-015910,126.3549693,-1.986117,J082525.19-015910.0,0.88
Obj_8160,3476176,EGIPS J120153.8+103946,180.4742249,10.662897,J120153.81+103946.4,0.88
Obj_10587,91376,EGIPS J143614.4+733023,219.0602726,73.5065253,J143614.47+733023.5,0.88
Obj_14133,64817,EGIPS J202956.5-225153,307.4856992,-22.8649124,J202956.57-225153.7,0.88
Obj_12851,       ,EGIPS J172250.5+143456,260.7105094,14.5822598,J172250.52+143456.1,0.88
Obj_16421,1285810,EGIPS J235906.7+053502,359.7782007,5.583889,J235906.77+053502.0,0.88
Obj_7828,952989,EGIPS J114106.2-122526,175.276112,-12.4241607,J114106.27-122527.0,0.88
Obj_11670,91491,EGIPS J155818.4+411442,239.5769057,41.2450531,J155818.46+411442.2,0.88
Obj_13778,757144,EGIPS J192849.2-271727,292.2053032,-27.2910813,J192849.27-271727.9,0.88
Obj_10780,52912,EGIPS J144905.9+221153,222.2749336,22.1982495,J144905.98+221153.7,0.88
Obj_1422,1803573,EGIPS J014750.4+271733,26.9602673,27.2927375,J014750.46+271733.9,0.88
Obj_5459,90897,EGIPS J090828.5+384221,137.1190381,38.7060649,J090828.57+384221.8,0.88
Obj_3119,90722,EGIPS J044417.3-040225,71.0723081,-4.0404688,J044417.35-040225.7,0.88
Obj_10701,1407429,EGIPS J144359.1+121909,220.9963575,12.3193883,J144359.13+121909.8,0.88
Obj_4641,1069819,EGIPS J080453.4-033245,121.2225314,-3.5460851,J080453.41-033245.9,0.88
Obj_12750,2133287,EGIPS J171248.8+384000,258.2033964,38.6669275,J171248.82+384000.9,0.88
Obj_14445,1384733,EGIPS J210654.7+104823,316.7283158,10.8066665,J210654.80+104824.0,0.88
Obj_11957,2315195,EGIPS J161355.9+482002,243.4831781,48.3339328,J161355.96+482002.2,0.88
Obj_15363,1567623,EGIPS J223638.2+184214,339.1593732,18.7041499,J223638.25+184214.9,0.88
Obj_7200,1647536,EGIPS J110614.3+211904,166.5599092,21.3179019,J110614.38+211904.4,0.88
Obj_15520,1371484,EGIPS J224805.7+095316,342.0239453,9.8880249,J224805.75+095316.9,0.88
Obj_9309,1524880,EGIPS J131100.3+170639,197.7515719,17.1108457,J131100.38+170639.0,0.88
Obj_15955,1470960,EGIPS J232322.9+145616,350.8455532,14.9378841,J232322.93+145616.4,0.88
Obj_15315,803970,EGIPS J223253.9-231013,338.2248649,-23.1704906,J223253.97-231013.8,0.88
Obj_4804,3446892,EGIPS J081609.0+252028,124.0376984,25.3413515,J081609.05+252028.9,0.88
Obj_12639,2146622,EGIPS J170252.5+391601,255.71881,39.2672211,J170252.51+391602.0,0.88
Obj_2363,896592,EGIPS J030508.9-163335,46.2873198,-16.5597711,J030508.96-163335.2,0.88
Obj_6209,2521809,EGIPS J100224.2+555947,150.6009661,55.9964309,J100224.23+555947.2,0.88
Obj_7961,       ,EGIPS J114918.8+344840,177.3284183,34.8112298,J114918.82+344840.4,0.88
Obj_8519,91197,EGIPS J122407.3+452604,186.0305413,45.4346438,J122407.33+452604.7,0.88
Obj_13448,       ,EGIPS J182807.4+424646,277.0311141,42.7796665,J182807.47+424646.8,0.88
Obj_10002,1465364,EGIPS J135812.9+144304,209.5537976,14.7180047,J135812.91+144304.8,0.88
Obj_128,90459,EGIPS J000953.9+283258,2.4749518,28.5496783,J000953.99+283258.8,0.88
Obj_10963,3839047,EGIPS J150259.1+435650,225.746609,43.9474519,J150259.19+435650.8,0.88
Obj_13415,2057970,EGIPS J182400.0+350029,276.0002356,35.0082065,J182400.06+350029.5,0.88
Obj_11159,91430,EGIPS J151829.4+075116,229.6228407,7.8546364,J151829.48+075116.7,0.88
Obj_13320,2153098,EGIPS J181015.9+393738,272.5664427,39.6274124,J181015.95+393738.7,0.88
Obj_12550,1862377,EGIPS J165622.4+291846,254.0933602,29.3129982,J165622.41+291846.8,0.88
Obj_14437,1601968,EGIPS J210611.7+194125,316.548931,19.6903577,J210611.74+194125.3,0.88
Obj_14527,1351141,EGIPS J211805.1+083927,319.5213193,8.6576968,J211805.12+083927.7,0.88
Obj_14808,4667629,EGIPS J215106.5+385305,327.7773676,38.8849491,J215106.57+385305.8,0.88
Obj_14840,67561,EGIPS J215250.1-103039,328.2088838,-10.5108667,J215250.13-103039.1,0.88
Obj_8025,1217284,EGIPS J115339.5+020833,178.4148245,2.1425764,J115339.56+020833.3,0.88
Obj_14244,749628,EGIPS J204308.4-274822,310.7850492,-27.8061838,J204308.41-274822.3,0.88
Obj_6707,31498,EGIPS J103654.2+094005,159.2262202,9.6682946,J103654.29+094005.9,0.88
Obj_5246,2294828,EGIPS J084943.7+471432,132.4322368,47.24249,J084943.74+471433.0,0.88
Obj_56,1745323,EGIPS J000438.7+254031,1.1614612,25.6752898,J000438.75+254031.0,0.88
Obj_5518,2301822,EGIPS J091307.3+473842,138.2807035,47.6450345,J091307.37+473842.1,0.88
Obj_14154,1679168,EGIPS J203125.5+225815,307.8566298,22.9710689,J203125.59+225815.8,0.88
Obj_3617,18487,EGIPS J060856.2-290919,92.234328,-29.1554217,J060856.24-290919.5,0.88
Obj_15648,1767552,EGIPS J225912.0+261255,344.8000902,26.2154487,J225912.02+261255.6,0.88
Obj_4144,5072270,EGIPS J072020.5+322421,110.0857304,32.4058727,J072020.58+322421.1,0.88
Obj_336,3595462,EGIPS J002531.5-201602,6.3815144,-20.2672264,J002531.56-201602.0,0.88
Obj_6981,2525790,EGIPS J105330.4+560625,163.3767613,56.1071883,J105330.42+560625.9,0.88
Obj_13808,875669,EGIPS J193408.3-175408,293.5349062,-17.9023699,J193408.38-175408.5,0.88
Obj_13664,       ,EGIPS J190802.5+413316,287.0104345,41.5546735,J190802.50+413316.8,0.88
Obj_5509,2695220,EGIPS J091218.9+670639,138.0788976,67.1108383,J091218.94+670639.0,0.88
Obj_2517,843189,EGIPS J032001.8-202004,50.0075346,-20.3344518,J032001.81-202004.0,0.88
Obj_8369,157540,EGIPS J121503.1-141024,183.7631244,-14.1736008,J121503.15-141025.0,0.88
Obj_7409,3264584,EGIPS J111657.2-043927,169.2387181,-4.6577267,J111657.29-043927.8,0.88
Obj_1233,3339167,EGIPS J012953.5+135631,22.4729331,13.9421441,J012953.50+135631.7,0.88
Obj_4483,3444273,EGIPS J075339.8+293415,118.416199,29.5709827,J075339.89+293415.5,0.88
Obj_5072,2355167,EGIPS J083616.1+495040,129.0674906,49.8445078,J083616.20+495040.2,0.88
Obj_11959,2466155,EGIPS J161407.1+541919,243.5296893,54.3221216,J161407.13+541919.6,0.88
Obj_469,2193,EGIPS J003642.1-274904,9.1757895,-27.8178024,J003642.19-274904.1,0.88
Obj_13030,1531515,EGIPS J174151.6+172313,265.4652623,17.3869504,J174151.66+172313.0,0.88
Obj_12170,1654406,EGIPS J162802.8+213903,247.0119243,21.6509774,J162802.86+213903.5,0.88
Obj_12050,91526,EGIPS J162006.6+405707,245.0278187,40.9522101,J162006.68+405708.0,0.88
Obj_15105,1021806,EGIPS J221500.0-071602,333.7501804,-7.2673893,J221500.04-071602.6,0.88
Obj_11534,2750244,EGIPS J154833.8+723322,237.1409764,72.5562421,J154833.83+723322.5,0.88
