Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_13855,2338018,EGIPS J194229.4+491553,295.6228534,49.2648351,J194229.48+491553.4,0.97
Obj_7831,104200,EGIPS J114121.8-032717,175.3411045,-3.4547468,J114121.87-032717.1,0.97
Obj_12898,91594,EGIPS J172723.3+133945,261.8472031,13.6627223,J172723.33+133945.8,0.97
Obj_3123,90723,EGIPS J044523.7-161035,71.3489571,-16.1765531,J044523.75-161035.6,0.97
Obj_5211,24674,EGIPS J084658.1+281418,131.7423469,28.2384267,J084658.16+281418.3,0.97
Obj_10768,1531907,EGIPS J144758.9+172412,221.9955896,17.4033723,J144758.94+172412.1,0.97
Obj_13242,201622,EGIPS J180108.9+055551,270.2874352,5.9308857,J180108.98+055551.2,0.97
Obj_11679,56564,EGIPS J155900.2+194438,239.7511817,19.7440216,J155900.28+194438.5,0.97
Obj_908,1630420,EGIPS J010638.0+203303,16.6584365,20.5509862,J010638.02+203303.6,0.97
Obj_13678,62845,EGIPS J191010.6+600733,287.5444456,60.1259471,J191010.67+600733.4,0.97
Obj_5407,2372850,EGIPS J090400.8+502553,136.0034509,50.4316475,J090400.83+502553.9,0.97
Obj_6133,4015512,EGIPS J095800.8+113533,149.5034764,11.5925186,J095800.83+113533.1,0.97
Obj_15406,69427,EGIPS J223926.2-202212,339.8593761,-20.3701842,J223926.25-202212.7,0.97
Obj_2241,1005904,EGIPS J025405.3-081608,43.5224992,-8.2690995,J025405.40-081608.8,0.97
Obj_15123,1381717,EGIPS J221555.3+103532,333.980445,10.5924925,J221555.31+103533.0,0.97
Obj_5261,2078842,EGIPS J085054.5+361956,132.7274248,36.332396,J085054.58+361956.6,0.97
Obj_13075,1325539,EGIPS J174646.5+073459,266.6938907,7.5830607,J174646.53+073459.0,0.97
Obj_16107,924395,EGIPS J233651.8-142722,354.2159066,-14.4561828,J233651.82-142722.3,0.97
Obj_12723,59732,EGIPS J171007.8+321739,257.532836,32.2942876,J171007.88+321739.4,0.97
Obj_6165,3532864,EGIPS J095948.1+102730,149.9507099,10.4583436,J095948.17+102730.0,0.97
Obj_10407,1491242,EGIPS J142439.7+154203,216.1657342,15.7011078,J142439.78+154204.0,0.97
Obj_15287,2062277,EGIPS J223030.7+351731,337.6281116,35.2920867,J223030.75+351731.5,0.97
Obj_6483,91009,EGIPS J102056.2+304544,155.2343147,30.762448,J102056.24+304544.8,0.97
Obj_13413,2673467,EGIPS J182349.8+645903,275.9575646,64.9841933,J182349.82+645903.1,0.97
Obj_8738,42126,EGIPS J123714.5-193105,189.3107718,-19.518102,J123714.59-193105.2,0.97
Obj_10747,3833621,EGIPS J144704.2+294005,221.7677809,29.6682232,J144704.27+294005.6,0.97
Obj_1978,1020545,EGIPS J023331.6-072038,38.381929,-7.3441313,J023331.66-072038.9,0.97
Obj_6536,2623559,EGIPS J102434.2+614357,156.1425401,61.7326777,J102434.21+614357.6,0.96
Obj_9448,1692344,EGIPS J132011.5+234256,200.0480631,23.7155758,J132011.54+234256.1,0.96
